,Actual Markup,Ada Boosting,Ada Boosting Log,ElasticNet,ElasticNet Log,Face Value,Gradient Boosting,Gradient Boosting Log,Lasso,Lasso Log,Random Forest,Random Forest Log,Standard,Standard Log
0,18.42295984925353,307.84395521652476,19.020303796495707,120.19838853425802,28.52148993294801,1.5672634240401946,44.10727867743028,25.73511993694246,91.67515755761531,46.570093641198206,18.422959849253537,18.422959849253527,79.57782576560021,28.52148993294801
1,70.37037037037037,292.9215286273199,61.61101732876044,123.01581530362691,25.881983517780107,1.4930822380136435,45.15180877178692,70.8064763153161,121.75393395478733,34.57239832908506,159.18544518599532,26.609236374046322,118.08361838182248,25.881983517780107
2,213.94736842105263,307.84395521652476,98.13353396002098,90.60963576634592,193.7067512434692,-0.9215402601660418,146.58843073904117,130.42644917004642,117.15635367822796,164.0075982691379,180.36999070584937,184.84293393663052,158.50457315734712,193.7067512434692
3,91.05660377358488,253.51317741869784,73.62341399267913,97.04345565949328,81.9883251240643,0.11151988080774108,82.51799535703341,74.42836659582981,101.93422372802371,71.99417121293862,84.24175491975797,95.94588002263178,104.08638142385814,81.9883251240643
4,18.42295984925353,292.9215286273199,19.020303796495707,57.7831462714484,30.99884619460744,1.5672634240401946,44.10727867743028,25.73511993694246,40.61819222775034,48.48181991660822,18.422959849253537,18.422959849253527,31.188864723237373,30.99884619460744
5,98.71428571428571,316.02922654869315,98.13353396002098,265.1173214319216,154.99611714307017,-0.12496376592119718,160.13449395015306,140.93934493864714,245.39129473414198,127.27879728784129,88.07965540362069,85.62935030410252,248.86886505263078,154.99611714307017
6,178.0,460.23197812874696,77.31019980149891,309.21121164264207,158.12780171817244,-0.12496376592119718,222.13056573048175,168.37472409005892,293.903021394077,105.97766061165647,213.84435612082672,183.0306648595499,297.489565056523,158.12780171817244
7,87.75510204081633,292.9215286273199,61.61101732876044,270.11790979709394,104.05311991170367,0.572040666543042,91.01718284541903,108.32151769702166,264.8500707829796,108.88024578549621,105.23494124922698,89.14864064734999,290.69748090071414,104.05311991170367
8,92.40506329113924,276.93745739989873,98.13353396002098,107.29942971006597,108.89447563154879,0.0990733730851654,153.4910505090254,137.00022941176994,113.98791976392806,136.81748562126228,92.07852582984765,117.74613289451744,115.17949107757073,108.89447563154879
9,100.26666666666667,281.1688026739415,77.31019980149891,35.26131902841739,113.98199354740397,-0.37389392037271113,101.27393794950733,95.97945899946211,18.955901333333145,133.81512599227838,84.18242424242423,81.50998527776399,15.632344380451968,113.98199354740397
10,2703.3333333333335,3149.2014277632243,61.61101732876044,786.3823921900166,193.9359209173347,1.8664774696909145,2953.5663425326684,1891.302589429808,1005.0763705279533,84.53071792885413,3219.0133333333333,3256.6834751009396,1025.480000075192,193.9359209173347
11,77.17647058823529,331.7147686457852,12.78857923078217,74.84716884185387,46.883536547532984,0.24843146575607378,105.85351165492798,75.13015344900342,41.50296427042247,63.38165255833729,81.41621205859394,98.10383136881819,37.478535181487416,46.883536547532984
12,94.8888888888889,157.37693378238026,98.13353396002098,306.1232573504869,127.63972514832065,0.3728965429818307,117.14056539249083,96.18793297291606,299.7589005137364,103.5457266343722,124.10021077826927,104.56570171104666,302.2528422372641,127.63972514832065
13,54.807692307692314,253.51317741869784,61.61101732876044,236.27816323167326,69.54778160447708,0.7213987592139502,101.54071679565527,70.34197674381541,208.33511332589387,72.61082018995835,63.36392405063291,64.38326175456716,210.00429173092493,69.54778160447708
14,70.39106145251397,253.51317741869784,61.61101732876044,155.97227633764746,77.337331183389,2.588374917600305,59.32248729054618,64.90769150063123,143.09478457783405,63.31093871110367,74.14301675977654,78.95146099629449,143.96868462396537,77.337331183389
15,100.0,372.55769551245163,77.31019980149891,150.30451280405296,106.5522638009946,-0.6228240748242251,134.03264797835868,110.89721400821186,141.04773571647831,110.01370376387828,139.3224670799113,110.6405343060005,137.5743422100856,106.5522638009946
16,87.79888268156427,331.7147686457852,61.61101732876044,173.4565860687133,46.01944058145471,2.588374917600305,64.4762796231033,67.24445103952696,158.4153488951423,40.65737997881719,87.72513966480449,76.01269891334974,158.73378309326864,46.01944058145471
17,137.28813559322032,331.7147686457852,114.38704108562813,-21.366266817302186,63.435622951642955,-0.39878693581786256,112.57608596309615,115.28041845360003,-44.26110280112857,130.8763197445043,131.8248958043901,128.94361720007973,-60.99919746511796,63.435622951642955
18,23.417721518987342,281.1688026739415,19.020303796495707,-38.91867870350713,31.700611059353868,0.0990733730851654,70.35972607538017,40.580011798547375,-26.60330582399706,32.343600923878796,36.78232716650437,34.5443581237287,-25.49054045184488,31.700611059353868
19,16.973684210526326,361.3273048057633,12.539948207515314,-51.334114216176374,20.736047356939242,0.0243943267497112,50.98042699922109,5.1536592487441535,-61.422049914756656,50.51840599119615,24.230628040689965,21.60620133577687,-56.71553785233971,20.736047356939242
