artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,day_of_week,presale_length,days_on_sale,artist_count,avg_resale_min,avg_resale_max,min_source,max_source,min_markup%,max_markup%,avg_ticket_listings
['Billy Strings'],2018-01-30 01:00:00,vv1AeZAuJGkdatJ6K,Billy Strings,,,PROMOTED BY VENUE,2017-11-10 15:00:00,False,F. M. Kirby Center,41.2453832,Wilkes-Barre,-75.8818108,PA,20.0,20.0,Country,Other,"{'id': 'KZFzBErXgnZfZ7vAd7', 'name': 'Musician'}",['0.4499999881'],72.0,14.0,550.0,39.0,0.5655329822999999,,,,,[5026.0],[40.0],5026.0,40.0,0,54,1,0.0,26.0,1.0,39.0,550.0,SG,SG,95.0,2650.0,14.0
"['Sponge', 'Eden']",2017-12-15 22:00:00,vv17FZfSGkieyBPz,Sponge At One Centre Square,,,PROMOTED BY VENUE,2017-09-28 00:24:00,False,One Centre Square,40.691211,Easton,-75.20915,PA,15.0,15.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.3700000048', '0.4799999893']",117.5299987793,19.0,532.0,40.0,0.0,,,,,"[19872.0, 263629.0]","[49.0, 74.0]",141750.5,61.5,0,8,4,0.0,69.0,2.0,40.0,532.0,SG,SG,166.66666666666669,3446.666666666667,19.0
['Trapt'],2017-12-10 00:00:00,vv17FZfSGkivZ1Nq,Trapt: Acoustic Night with Chris Taylor Brown at One Centre Square,,,PROMOTED BY VENUE,2017-09-28 00:16:00,False,One Centre Square,40.691211,Easton,-75.20915,PA,13.0,13.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.0']",80.5,4.0,81.0,33.0,0.0,,,,,[311887.0],[67.0],311887.0,67.0,0,3,6,0.0,69.0,1.0,33.0,81.0,SG,SG,153.84615384615387,523.0769230769231,4.0
['DigiTour'],2018-01-06 21:00:00,vv1AeZAuJGkeMo0hj,DigiTour: Arctic Lights,,,LIVE NATION MUSIC,2017-11-07 17:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],136.6699981689,3.0,182.0,54.0,0.48983800409999995,,,,,[15.0],[0.0],15.0,0.0,0,30,5,0.0,29.0,1.0,54.0,182.0,SG,SG,115.99999999999999,628.0,3.0
['Benjamin Clementine'],2018-01-30 01:00:00,vv1AeZAuYGkd9V_CZ,Benjamin Clementine,,,LIVE NATION MUSIC,2017-11-17 17:00:00,False,Theatre of Living Arts,39.941305,Philadelphia,-75.148678,PA,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],185.0,17.0,529.0,55.0,0.5034989715,,,,,[138994.0],[60.0],138994.0,60.0,0,54,1,0.0,19.0,1.0,55.0,529.0,SG,SG,120.0,2016.0,17.0
['Twiztid'],2018-01-19 23:00:00,vv1AeZAugGkdrz62T,Twiztid,,,PROMOTED BY VENUE,2017-11-24 15:00:00,False,Chameleon Club,40.041535,Lancaster,-76.308822,PA,22.0,22.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.3899999857']",60.5,14.0,529.0,45.0,0.4572579861,,,,,[84740.0],[57.0],84740.0,57.0,0,43,4,0.0,12.0,1.0,45.0,529.0,SG,SG,104.54545454545455,2304.5454545454545,14.0
"['Avenged Sevenfold', 'Breaking Benjamin', 'Bullet for My Valentine']",2018-01-16 23:25:00,vv1AeZAGUGkew14lC,Avenged Sevenfold with Breaking Benjamin and Bullet for My Valentine,2017-10-06 02:00:00,2017-10-03 14:00:00,FRANK PRODUCTIONS,2017-10-06 14:00:00,False,The Santander Arena ,40.3351466,Reading,-75.92302063,PA,71.0,21.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6399999857', '0.6200000048', '0.5899999738']",249.0,110.0,10748.0,164.0,0.6014099717,12001.3,169.28,26.0,105.0,"[1782734.0, 1316838.0, 971256.0]","[81.0, 77.0, 74.0]",1356942.6666666667,77.33333333333333,0,40,1,2.5,64.0,3.0,166.64,11374.65,Both,Both,693.5238095238095,15920.6338028169,107.5
"['Avenged Sevenfold', 'Breaking Benjamin', 'Bullet for My Valentine']",2018-01-17 23:25:00,vv1AeZAGSGkdd57dn,Avenged Sevenfold with Breaking Benjamin and Bullet for My Valentine,2017-10-06 02:00:00,2017-10-03 14:00:00,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Bryce Jordan Center,40.8086435,University Park,-77.8558448,PA,55.0,55.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6499999762', '0.6399999857', '0.6000000238']",133.0,226.0,6636.0,81.0,0.6538140178,6847.37,119.5,16.0,66.0,"[1782734.0, 1316838.0, 971256.0]","[81.0, 77.0, 74.0]",1356942.6666666667,77.33333333333333,0,41,2,2.5,64.0,3.0,100.25,6741.6849999999995,Both,Both,82.27272727272728,12157.609090909089,146.0
['Palisades'],2017-12-23 22:00:00,vv17FZfUGkMGOk_1,Palisades / Stick Shift / Ends Vera,,,PROMOTED BY VENUE,2017-11-13 21:32:00,False,One Centre Square,40.691211,Easton,-75.20915,PA,15.0,15.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.0']",46.5,16.0,529.0,41.0,0.0,45.7,39.24,3.0,27.0,[52510.0],[60.0],52510.0,60.0,0,16,5,0.0,23.0,1.0,40.120000000000005,287.35,Both,Both,167.4666666666667,1815.666666666667,21.5
['Wither Away'],2017-12-09 23:00:00,vv16eZAu9GIZA8a666,Wither Away / The Danger Of Falling / Imperialist at The Champ,,,PROMOTED BY VENUE,2017-10-24 03:47:00,False,The Champ,40.245112,Lemoyne,-76.898304,PA,10.0,10.0,Other,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.0'],23.0,1.0,23.0,23.0,0.0,,,,,[981.0],[26.0],981.0,26.0,0,2,5,0.0,43.0,1.0,23.0,23.0,SG,SG,130.0,130.0,1.0
"['Rick Springfield', 'Richard Marx']",2017-12-10 00:00:00,vv1AeZAGwGkei7N6R,Rick Springfield And Richard Marx,2017-09-29 02:00:00,2017-09-28 14:00:00,LIVE NATION MUSIC,2017-09-29 14:00:00,False,Sands Bethlehem Event Center ,40.6143211,Bethlehem,-75.3569211,PA,75.0,55.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.4900000095']",117.0,61.0,445.0,56.0,0.5886250138,,,,,"[117033.0, 151058.0]","[66.0, 64.0]",134045.5,65.0,0,3,6,0.5,69.0,2.0,56.0,445.0,SG,SG,1.8181818181818181,493.33333333333337,61.0
"['Mogwai', 'Xander Harris']",2017-12-10 01:00:00,vv1AeZAasGkdZRBX_,Mogwai,2017-03-24 02:00:00,2017-03-22 14:00:00,LIVE NATION MUSIC,2017-03-24 14:00:00,False,Theatre of Living Arts,39.941305,Philadelphia,-75.148678,PA,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4499999881']",60.5400009155,26.0,105.0,40.0,0.5034989715,63.7,31.3,12.0,42.0,"[255920.0, 1127.0]","[62.0, 22.0]",128523.5,42.0,0,3,6,1.5000000000000002,259.0,2.0,35.65,84.35,Both,Both,42.599999999999994,237.39999999999998,34.0
['Pentatonix'],2017-12-08 00:00:00,vv1kFZfso7G7Bh_-,A Pentatonix Christmas Tour,2017-08-25 02:00:00,2017-08-23 14:00:00,LIVE NATION MUSIC,2017-08-25 14:00:00,False,Tower Theatre,39.9611479,Upper Darby,-75.2589485,PA,149.5,45.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6899999976'],141.0,91.0,147.0,135.0,0.6548489928,182.6,74.48,16.0,43.0,[1678188.0],[86.0],1678188.0,86.0,0,1,4,1.5000000000000002,105.0,1.0,104.74000000000001,164.8,Both,Both,132.7555555555556,10.23411371237459,67.0
"['The Interrupters', 'SWMRS', 'The Regrettes', 'Mt. Eddy']",2017-12-11 00:30:00,vvG1FZfRJPTPkN,SWMRS & The Interrupters w/ special guests The Regrettes & Mt. Eddy,2017-08-03 02:00:00,2017-08-02 15:00:00,LIVE NATION MUSIC,2017-08-04 15:00:00,False,Theatre of Living Arts,39.941305,Philadelphia,-75.148678,PA,16.0,16.0,Rock,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.4499999881', '0.4499999881']",46.0,31.0,80.0,33.0,0.5034989715,64.6,34.88,7.0,53.0,"[39268.0, 48799.0, 16068.0, 3513.0]","[56.0, 56.0, 49.0, 41.0]",26912.0,50.5,0,4,0,0.4583333333333333,126.0,4.0,33.94,72.3,Both,Both,112.12499999999999,351.875,42.0
"['The White Buffalo', 'Suzanne Santo']",2017-12-13 01:00:00,vv17FZfYGkRzI57d,The White Buffalo,2017-10-17 16:00:00,2017-09-29 12:00:00,LIVE NATION MUSIC,2017-08-18 14:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.3899999857']",113.9599990845,23.0,532.0,34.0,0.48983800409999995,,,,,"[148815.0, 2223.0]","[64.0, 32.0]",75519.0,48.0,0,6,2,18.166666666666668,68.0,2.0,34.0,532.0,SG,SG,70.0,2560.0,23.0
"['Snails', 'Funtcase']",2017-12-16 02:00:00,vv1AeZAGxGkdoTFxz,Steez Promo Presents Snails w/ Funtcase & Yookie,2017-09-08 02:00:00,2017-09-05 17:00:00,LIVE NATION MUSIC,2017-09-08 14:00:00,False,The Fillmore Philadelphia,39.965803,Philadelphia,-75.134686,PA,35.5,20.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4699999988']",56.5,60.0,529.0,28.0,0.5911129713000001,,,,,"[52466.0, 25855.0]","[60.0, 47.0]",39160.5,53.5,0,9,5,2.375,92.0,2.0,28.0,529.0,SG,SG,40.0,1390.1408450704225,60.0
['Stargazer'],2018-01-07 22:30:00,vv16OvKbf8xZ7udvd,Stargazer / Sentinels / Persona Grey / Promise Breaker at The Champ,,,PROMOTED BY VENUE,2017-11-02 05:02:00,False,The Champ,40.245112,Lemoyne,-76.898304,PA,10.0,10.0,Metal,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.4099999964'],250.1999969482,5.0,529.0,23.0,0.0,,,,,[748.0],[31.0],748.0,31.0,0,31,6,0.0,34.0,1.0,23.0,529.0,SG,SG,130.0,5190.0,5.0
['Champ'],2017-12-16 23:00:00,vv17FZfgGkYJ4_4D,Champ Of The Champ - Botb - Finals,,,PROMOTED BY VENUE,2017-10-29 02:55:00,False,The Champ,40.245112,Lemoyne,-76.898304,PA,10.0,10.0,Metal,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.0'],232.0,5.0,529.0,23.0,0.0,,,,,[6531.0],[31.0],6531.0,31.0,0,9,5,0.0,38.0,1.0,23.0,529.0,SG,SG,130.0,5190.0,5.0
['Trans-Siberian Orchestra'],2017-12-22 20:00:00,1AvbZfYGkmk3e8D,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 02:00:00,2017-09-13 14:00:00,LIVE NATION MUSIC,2017-09-15 14:00:00,False,PPG Paints Arena,40.4388401,Pittsburgh,-79.9908551,PA,81.5,45.25,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,362.5,90.7,94.0,514.0,[130224.0],[69.0],130224.0,69.0,0,15,4,1.5000000000000002,84.0,1.0,90.7,362.5,SH,SH,100.44198895027625,344.7852760736196,514.0
"['Casting Crowns and For King & Country', 'Casting Crowns', 'For King & Country']",2017-12-16 00:30:00,16pZAG3adZAC5e2G,A Glorious Christmas Featuring Casting Crowns + for KING & COUNTRY,2017-08-25 07:00:00,2017-08-22 14:00:00,PROMOTED BY VENUE,2017-08-25 14:00:00,False,PPG Paints Arena,40.4388401,Pittsburgh,-79.9908551,PA,38.0,28.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7vA6v', 'name': 'Tour'}",['0.5799999833'],61.0,175.0,470.0,43.0,0.7810239792,,,,,"[nan, 493081.0, 242742.0]","[nan, 70.0, 67.0]",367911.5,68.5,1,9,5,2.7083333333333335,106.0,3.0,43.0,470.0,SG,SG,53.57142857142857,1136.842105263158,175.0
['Trans-Siberian Orchestra'],2017-12-23 01:00:00,1AvbZfYGkmkK3o3,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 02:00:00,2017-09-13 14:00:00,LIVE NATION MUSIC,2017-09-15 14:00:00,False,PPG Paints Arena,40.4388401,Pittsburgh,-79.9908551,PA,81.5,45.25,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,578.5,100.0,92.0,385.0,[130224.0],[69.0],130224.0,69.0,0,16,5,1.5000000000000002,84.0,1.0,100.0,578.5,SH,SH,120.99447513812154,609.8159509202454,385.0
"['Nghtmre', 'Snails', 'Funtcase', 'Boogie T']",2017-12-15 01:00:00,1ApZAuAGkeRtJvx,Steez Promo Presents MEGA Pittsburgh feat. NGHTMRE & Snails,,,PROMO WEST,2017-10-06 16:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,25.0,25.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.5099999905']",76.5,38.0,529.0,40.0,0.5631579757,110.5,41.92,14.0,66.0,"[128875.0, 52466.0, 25855.0, 4565.0]","[70.0, 60.0, 47.0, 47.0]",52940.25,56.0,0,8,4,0.0,61.0,4.0,40.96,319.75,Both,Both,63.84000000000001,1179.0,52.0
"['Newsboys', 'Sidewalk Prophets', '7eventh Time Down', 'Blanca']",2017-12-15 00:00:00,17AOv3G6uRxP46a,Big Church Night Out,2017-07-14 03:59:00,2017-07-12 14:00:00,PROMOTED BY VENUE,2017-07-14 14:00:00,False,1st SUMMIT ARENA at Cambria County War Memorial,40.3230274,Johnstown,-78.9227214,PA,100.0,25.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5299999714']",51.5,52.0,327.0,19.0,0.5088980197999999,51.46,31.88,5.0,17.0,"[438476.0, 105806.0, 20035.0, 25070.0]","[65.0, 58.0, 53.0, 55.0]",147346.75,57.75,0,8,4,1.582638888888889,147.0,4.0,25.439999999999998,189.23,Both,Both,1.7599999999999907,89.22999999999999,34.5
"['Jacob Sartorius', 'Zach Clayton', 'Luna Blaise', 'Hayden Summerall']",2018-01-24 23:30:00,1AvbZfSGkMpWkQd,Jacob Sartorius - The Left Me Hangin' Tour,2017-12-04 03:00:00,2017-11-13 15:00:00,PROMO WEST,2017-10-06 14:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,25.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4900000095', '0.4699999988']",88.4400024414,66.0,529.0,50.0,0.5631579757,114.64,53.02,19.0,112.0,"[390310.0, 67417.0, 11250.0, 7818.0]","[64.0, 50.0, 35.0, 53.0]",119198.75,50.5,0,48,2,20.5,23.0,4.0,51.510000000000005,321.82,Both,Both,106.04000000000002,1187.28,89.0
['St. Vincent'],2018-01-10 00:00:00,1ApZAuaGkd51SzL,St. Vincent Fear The Future Tour,2017-10-13 03:59:00,2017-10-12 14:00:00,PROMO WEST,2017-10-13 14:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,33.5,33.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5799999833'],80.0,71.0,529.0,62.0,0.5631579757,121.3,63.7,14.0,75.0,[325635.0],[71.0],325635.0,71.0,0,34,2,0.5826388888888889,55.0,1.0,62.85,325.15,Both,Both,87.61194029850746,870.5970149253731,73.0
"['Black Veil Brides', 'Asking Alexandria', 'Crown the Empire']",2018-01-17 22:30:00,11AOvKu94P76v2,Black Veil Brides & Asking Alexandria,2017-09-29 02:00:00,2017-09-27 14:00:00,PROMO WEST,2017-09-29 14:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,32.5,32.5,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5299999714', '0.5400000215']",77.0,63.0,529.0,56.0,0.5631579757,97.9,61.38,13.0,80.0,"[825566.0, 751814.0, 267450.0]","[68.0, 71.0, 64.0]",614943.3333333334,67.66666666666667,0,41,2,1.5000000000000002,70.0,3.0,58.69,313.45,Both,Both,80.58461538461538,864.4615384615385,71.5
"['WALK THE MOON', 'Company of Thieves']",2018-01-24 00:00:00,1kAOvKu_GAGa3Ei,WALK THE MOON: Press Restart Tour,2017-10-06 02:00:00,2017-10-03 14:00:00,PROMO WEST,2017-10-06 14:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,32.0,32.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6000000238', '0.5899999738']",78.0,75.0,578.0,55.0,0.5631579757,607.3,50.5,19.0,96.0,"[748790.0, 12207.0]","[78.0, 38.0]",380498.5,58.0,0,48,2,2.5,64.0,2.0,52.75,592.65,Both,Both,64.84375,1752.03125,85.5
"['Aimee Mann', 'Ted Leo']",2017-12-18 01:00:00,1ApZAGVGkeIcwrf,Opus One & 91.3 WYEP Presents Aimee Mann with Special Guest Ted Leo,2017-09-29 02:00:00,2017-09-27 14:00:00,PROMOTED BY VENUE,2017-09-29 14:00:00,False,Carnegie Lecture Hall,40.443299,Pittsburgh,-79.948573,PA,59.5,45.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5', '0.4099999964']",292.0,3.0,327.0,275.0,0.5005789995000001,,,,,"[75806.0, 11700.0]","[56.0, 42.0]",43753.0,49.0,0,11,0,1.5000000000000002,70.0,2.0,275.0,327.0,SG,SG,511.1111111111111,449.5798319327731,3.0
"['Rebelution', 'Raging Fyah']",2018-01-20 01:00:00,1AvbZfVGkM4tEZN,Rebelution,2018-01-17 03:00:00,2017-10-19 17:00:00,PROMO WEST,2017-10-19 17:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,25.0,25.0,Other,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4900000095', '0.4699999988']",88.7699966431,65.0,532.0,50.0,0.5631579757,,,,,"[344299.0, 11397.0]","[72.0, 49.0]",177848.0,60.5,0,44,5,89.41666666666667,48.0,2.0,50.0,532.0,SG,SG,100.0,2028.0,65.0
"['August Burns Red', 'Born of Osiris', 'Erra', 'Ocean Grove']",2018-01-07 23:30:00,1AvbZfSGkRQjArP,August Burns Red,2017-10-06 02:00:00,2017-10-05 14:00:00,PROMO WEST,2017-10-06 14:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,23.0,23.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.4399999976']",66.0,73.0,529.0,46.0,0.5631579757,98.42,48.22,17.0,114.0,"[244546.0, 108299.0, 48394.0, 10533.0]","[66.0, 55.0, 56.0, 45.0]",102943.0,55.5,0,31,6,0.5,62.0,4.0,47.11,313.71,Both,Both,104.82608695652173,1263.9565217391305,93.5
"[""Umphrey's McGee"", 'Big Something']",2018-01-12 00:00:00,1AvbZfVGkMu6ptU,Umphrey's McGee,,,PROMO WEST,2017-10-27 15:00:00,False,STAGE AE,40.445954,Pittsburgh,-80.0111627,PA,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5699999928', '0.4699999988']",71.0,39.0,529.0,56.0,0.5631579757,94.96,58.41,10.0,80.0,"[81058.0, 5285.0]","[55.0, 40.0]",43171.5,47.5,0,36,4,0.0,40.0,2.0,57.205,311.98,Both,Both,93.91525423728812,957.5593220338984,59.5
"['Katy Perry', 'Purity Ring']",2017-12-16 00:30:00,vvG1VZfnRPaDyX,Katy Perry: Witness The Tour,2017-05-19 02:00:00,2017-05-18 13:00:00,PROMOTED BY VENUE,2017-05-22 14:00:00,False,Amalie Arena,27.942743,Tampa,-82.451772,FL,196.75,46.75,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6999999881', '0.6700000167']",163.0,1253.0,1818.0,26.0,0.7709749937,1413.7,32.5,411.0,1352.0,"[7729100.0, 390549.0]","[89.0, 66.0]",4059824.5,77.5,0,9,5,0.5416666666666666,202.0,2.0,29.25,1615.85,Both,Both,-37.4331550802139,721.2706480304955,1302.5
"['93.3 FLZ Jingle Ball', 'Zedd', 'Nick Jonas', 'Charlie Puth', 'Camila Cabello', 'Liam Payne', 'All Time Low', 'Sabrina Carpenter', ""Why Don't We""]",2017-12-17 00:00:00,vvG1VZfVpHfQOB,93.3flz's Jingle Ball Presented By Capital One,2017-10-16 15:00:00,2017-10-15 14:00:00,PROMOTED BY VENUE,2017-10-16 16:00:00,False,Amalie Arena,27.942743,Tampa,-82.451772,FL,151.0,36.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6899999976', '0.6100000143', '0.7900000215', '0.8199999928', '0.8000000119', '0.7200000286', '0.8000000119', '0.7900000215', '0.6100000143']",141.0,597.0,2301.0,52.0,0.7709749937,1652.5,49.01,159.0,676.0,"[nan, 2013742.0, 2028862.0, 2473089.0, 1363655.0, 671952.0, 1317927.0, 1229373.0, 366670.0]","[nan, 85.0, 81.0, 91.0, 94.0, 84.0, 77.0, 78.0, 76.0]",1433158.75,83.25,1,10,6,1.0416666666666667,52.0,9.0,50.504999999999995,1976.75,Both,Both,40.29166666666665,1209.1059602649007,636.5
['Trans-Siberian Orchestra'],2017-12-18 00:30:00,vvG1VZfYTBQcVL,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-22 02:00:00,2017-09-19 14:00:00,LIVE NATION MUSIC,2017-09-22 14:00:00,False,Amalie Arena,27.942743,Tampa,-82.451772,FL,72.25,32.25,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,458.5,75.7,133.0,564.0,[130224.0],[69.0],130224.0,69.0,0,11,0,2.5,78.0,1.0,75.7,458.5,SH,SH,134.72868217054264,534.6020761245675,564.0
['Trans-Siberian Orchestra'],2017-12-17 20:00:00,vvG1VZfYTB_WV4,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-22 02:00:00,2017-09-19 14:00:00,LIVE NATION MUSIC,2017-09-22 14:00:00,False,Amalie Arena,27.942743,Tampa,-82.451772,FL,72.25,32.25,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,493.25,74.5,136.0,463.0,[130224.0],[69.0],130224.0,69.0,0,10,6,2.5,78.0,1.0,74.5,493.25,SH,SH,131.0077519379845,582.6989619377163,463.0
"['Sunshine Music Festival', 'Tedeschi Trucks Band', 'Medeski, Martin & Wood', 'Hot Tuna', 'Foundation Of Funk', 'The Suffers', 'Mike Gordon', 'Galactic', 'Electric Hot Tuna']",2018-01-13 17:00:00,vvG1VZfS-aMqcU,Sunshine Music Festival 2018,2017-09-29 02:00:00,2017-09-27 14:00:00,LIVE NATION MUSIC,2017-09-29 14:00:00,False,Vinoy Park,27.727209,St. Petersburg,-82.6456909,FL,241.45,32.4,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vA6E', 'name': 'Festival'}",,,,,,,635.25,96.1,20.0,105.0,"[nan, 106387.0, 44540.0, 17598.0, 1.0, 21891.0, 8453.0, 52488.0, nan]","[nan, 58.0, 48.0, 41.0, 0.0, 45.0, 42.0, 51.0, nan]",35908.28571428572,40.714285714285715,2,37,5,1.5000000000000002,70.0,9.0,96.1,635.25,SH,SH,196.60493827160494,163.0979498861048,105.0
"['Jake Owen', 'Dan + Shay', 'Easton Corbin']",2018-01-21 00:00:00,vvG1VZfwAHUacs,Throwdown by the Bay,2017-09-29 02:00:00,2017-09-27 14:00:00,PROMOTED BY VENUE,2017-09-29 14:00:00,False,Amalie Arena,27.942743,Tampa,-82.451772,FL,80.75,16.24,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5600000024', '0.5299999714']",118.0,654.0,749.0,32.0,0.7709749937,788.74,34.9,131.0,614.0,"[634061.0, 300477.0, 258329.0]","[70.0, 72.0, 68.0]",397622.3333333333,70.0,0,45,6,1.5000000000000002,70.0,3.0,33.45,768.87,Both,Both,105.97290640394093,852.1609907120743,634.0
['Brockhampton'],2018-01-27 01:00:00,vvG1VZfgKMzXoq,Love Your Parents Tour - A Live Experience By BROCKHAMPTON,2017-10-27 02:00:00,2017-10-26 14:00:00,LIVE NATION MUSIC,2017-10-27 14:00:00,False,The Ritz Ybor,27.959926,Tampa,-82.442705,FL,40.0,28.5,Hip-Hop/Rap,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.5699999928'],92.0,86.0,529.0,78.0,0.5133380294,10910.5,81.68,33.0,103.0,[128755.0],[75.0],128755.0,75.0,0,51,5,0.5,41.0,1.0,79.84,5719.75,Both,Both,180.140350877193,14199.375,94.5
['The Moody Blues'],2018-01-15 00:30:00,vvG1VZfS2Gr5ED,Moody Blues: Days of Future Passed - 50th Anniversay Tour,2017-10-06 02:00:00,2017-10-03 14:00:00,PROMOTED BY VENUE,2017-10-06 14:00:00,False,Germain Arena,26.440127,Estero,-81.778614,FL,128.0,48.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5299999714'],136.5,196.0,712.0,70.0,0.6106680036,482.5,70.9,30.0,126.0,[191928.0],[63.0],191928.0,63.0,0,39,0,2.5,64.0,1.0,70.45,597.25,Both,Both,46.77083333333334,366.6015625,161.0
['Jerry Rivera'],2017-12-08 01:00:00,vvG1VZfcMLTBXb,Jerry Rivera,,,Other,2017-06-30 19:00:00,False,The Ritz Ybor,27.959926,Tampa,-82.442705,FL,24.0,24.0,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],54.5,6.0,70.0,46.0,0.5133380294,,,,,[192348.0],[65.0],192348.0,65.0,0,1,4,0.0,159.0,1.0,46.0,70.0,SG,SG,91.66666666666666,191.66666666666669,6.0
